link,title,description,rarity,scarcity,price
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+abbbeeae-8600-4304-a4f2-f506b78fa68a,DANIEL THEIS,"Dunk - Dec 30 2020, Base Set (Series 2), BOS",Common,#/15000LE,$12.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e2c09c0f-e04b-45db-9f5f-7cd0e6c5ed2b,LUKA DONČIĆ,"Dunk - Mar 11 2020, Base Set (Series 1), DAL",Common,#/1431LE,"$5,500.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+183cc44b-a768-4ef5-9e63-1acff06653fd,ANTHONY EDWARDS,"Layup - Dec 23 2020, Base Set (Series 2), MIN",Common,#/4000LE,"$1,050.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d5c657ea-8b40-4d8b-9883-013cfed14a79,NIKOLA VUČEVIĆ,"Layup - Dec 27 2020, Base Set (Series 2), ORL",Common,#/15000LE,$19.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+870a9b33-0895-4083-a000-4609d503f1bc,TERRENCE ROSS,"Dunk - Dec 29 2020, Base Set (Series 2), ORL",Common,#/35000+CC,$7.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8d5f8379-aa09-4bd1-9a71-80e5a606cb63,LEBRON JAMES,"3 Pointer - Jan 12 2021, Base Set (Series 2), LAL",Common,#/15000LE,$948.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3effedd5-b301-4b5f-965f-d9363cfcee46,WENDELL CARTER JR.,"Dunk - Jan 6 2021, Base Set (Series 2), CHI",Common,#/12000LE,$26.00
https://www.nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+9ada618c-30e8-4b06-aa23-8c195d80df0a,RJ BARRETT,"Dunk - Feb 21 2021, Rising Stars (Series 2), NYK",Rare,#/2021LE,$660.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9b8c111f-11a7-4f4d-a69f-dc1ba5e76621,STANLEY JOHNSON,"Dunk - Dec 29 2020, Base Set (Series 2), TOR",Common,#/12000LE,$15.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+fc3816ee-b3e3-4203-9905-ba98749d7fbd,P.J. WASHINGTON,"Dunk - Jan 16 2021, Cool Cats (Series 2), CHA",Common,#/10000LE,$85.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1e7fac38-8b01-43d2-a94e-8424b6857fa6,LUGUENTZ DORT,"Layup - Jan 27 2021, Base Set (Series 2), OKC",Common,#/35000+CC,$25.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+139451ca-f71d-44ad-9ffb-571d6f415389,DONTE DIVINCENZO,"Dunk - Dec 14 2019, Metallic Gold LE (Series 1), MIL",Rare,#/299LE,"$1,350.00"
https://www.nbatopshot.com/listings/p2p/dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa+d2c2bfff-a7f4-487b-9f3e-9eb175d27b0e,JAMAL MURRAY,"Dunk - Sep 13 2020, Got Game (Series 1), DEN",Common,#/1000LE,"$1,040.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+cf62640d-3137-4c53-9149-8e7dc9ccdcc4,TYLER HERRO,"3 Pointer - Dec 29 2020, Base Set (Series 2), MIA",Common,#/7500LE,$108.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+99bd66dc-3ea3-4333-8fb3-b46c24b688e1,CHRIS PAUL,"Handles - Jan 9 2020, Base Set (Series 1), OKC",Common,#/1434LE,"$1,300.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d099cb9b-2834-4751-80f0-3c5c27e8fb91,AL HORFORD,"Dunk - Dec 31 2020, Base Set (Series 2), OKC",Common,#/15000LE,$13.00
https://www.nbatopshot.com/listings/p2p/122b048d-585e-4c63-8275-c23949576fd6+8ac4171e-4fea-4474-ae66-33761a2d662b,NIKOLA JOKIĆ,"Assist - Feb 19 2021, Seeing Stars (Series 2), DEN",Common,#/10000LE,$220.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b9d28da0-d5e7-42ff-afa1-edd9f46c29d4,AUSTIN RIVERS,"3 Pointer - Jan 6 2021, Base Set (Series 2), NYK",Common,#/35000+CC,$7.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+a2bb62c4-7501-4b26-b2e2-06544c66ecf6,ANDREW WIGGINS,"Dunk - Feb 12 2020, Base Set (Series 1), GSW",Common,#/3999LE,$169.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+03f80578-485e-48c2-982c-fc201f434791,MARKELLE FULTZ,"Dunk - Dec 20 2019, Base Set (Series 1), ORL",Common,#/2986LE,$174.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d2337a51-ea30-4054-a6f9-90f4674acd98,WILL BARTON,"Dunk - Jan 5 2021, Base Set (Series 2), DEN",Common,#/12000LE,$15.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+67c348a8-a5b3-4bf5-8e4e-a9e78cefe6c8,JA MORANT,"Handles - Dec 26 2020, Base Set (Series 2), MEM",Common,#/7500LE,$242.00
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+676d0ea0-deba-435a-970f-1e0e69064723,KYLE LOWRY,"3 Pointer - Apr 30 2014, Run It Back (Series 1), TOR",Rare,#/275LE,"$2,800.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+84118beb-227c-4e6f-ad96-15004f446698,KRISTAPS PORZIŅĢIS,"Dunk - Jan 18 2021, Base Set (Series 2), DAL",Common,#/35000+CC,$11.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+43da501e-a739-4063-a471-18945a03d224,COBY WHITE,"Steal - Nov 16 2019, Base Set (Series 1), CHI",Common,#/1500LE,$530.00
https://www.nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+f27b635c-c224-4e6a-b5cc-9e946a4a6f1e,THÉO MALEDON,"Jump Shot - Jan 2 2021, Rising Stars (Series 2), OKC",Rare,#/2021LE,$581.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+ba440138-ea39-4337-9ded-7a39641b798a,ERIC GORDON,"Dunk - Nov 4 2019, Metallic Gold LE (Series 1), HOU",Rare,#/299LE,$677.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+b3eaf03e-a764-4959-9eae-9442f06d1217,STEPH CURRY,"3 Pointer - Mar 5 2020, Base Set (Series 1), GSW",Common,#/3600LE,"$2,295.00"
https://www.nbatopshot.com/listings/p2p/122b048d-585e-4c63-8275-c23949576fd6+d9d6c4b7-545d-445d-8f23-d549c4c80f18,KAWHI LEONARD,"Dunk - Jan 31 2021, Seeing Stars (Series 2), LAC",Common,#/10000LE,$235.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1c3ab8bf-df99-414c-ab22-fd073b62e8e8,JUSUF NURKIĆ,"Block - Jan 13 2021, Base Set (Series 2), POR",Common,#/35000+CC,$20.00
https://www.nbatopshot.com/listings/p2p/122b048d-585e-4c63-8275-c23949576fd6+0445c38e-c13c-44b4-b3aa-e2c21eca7407,BRADLEY BEAL,"Layup - Jan 11 2021, Seeing Stars (Series 2), WAS",Common,#/10000LE,$185.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+00ce687f-6c1f-4aef-956a-6e9418680b2d,LUKA DONČIĆ,"Assist - Jan 4 2021, Cool Cats (Series 2), DAL",Common,#/3464LE,"$4,200.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+efbd7c35-b124-4561-bd9f-6c33457fac19,DEVIN BOOKER,"Dunk - Jan 9 2021, Base Set (Series 2), PHX",Common,#/15000LE,$63.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+609eba0d-3694-41e8-a720-84ecbfff996b,MO BAMBA,"Dunk - Oct 30 2019, Metallic Gold LE (Series 1), ORL",Rare,#/299LE,$720.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d240a57b-01ed-4462-a35b-94d8cb1eec2a,LAMELO BALL,"Assist - Dec 23 2020, Base Set (Series 2), CHA",Common,#/4000LE,"$2,889.00"
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+e15528e5-b991-4cae-a21d-3d04b0609e8d,DENNIS SCHRÖDER,"Layup - Apr 2 2014, Run It Back (Series 1), ATL",Rare,#/275LE,"$2,469.00"
https://www.nbatopshot.com/listings/p2p/d4712d31-9030-40de-b1a6-1fb9964348f3+c8668e7c-ec46-435c-b4ad-dfeeca16e7c4,ANTHONY DAVIS,"3 Pointer - Sep 20 2020, Western Conference Finals (Series 1), LAL",Rare,#/270LE,"$7,000.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7ae992d0-b943-4d96-b103-9c206946525c,SHAI GILGEOUS-ALEXANDER,"Jump Shot - Dec 26 2020, Base Set (Series 2), OKC",Common,#/15000LE,$39.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+a3cd9d63-7ca6-41c6-b8ee-a10733d02a96,KYLE ANDERSON,"Dunk - Feb 1 2021, Base Set (Series 2), MEM",Common,#/35000+CC,$6.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3901759c-aec2-43af-8378-6f51dbb1b719,GIANNIS ANTETOKOUNMPO,"Assist - Dec 23 2020, Base Set (Series 2), MIL",Common,#/7500LE,$180.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1d4ac8c2-649f-4e34-b8cf-bc6837db09b2,JAMAL MURRAY,"Handles - Aug 30 2020, Base Set (Series 1), DEN",Common,#/3525LE,$305.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e4b9f242-5b89-4178-8503-932a54901ec3,D'ANGELO RUSSELL,"Jump Shot - Dec 29 2020, Base Set (Series 2), MIN",Common,#/15000LE,$17.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3dace2f3-01a3-49d0-873c-8d887b37c29d,JAKOB POELTL,"Dunk - Jan 18 2021, Base Set (Series 2), SAS",Common,#/35000+CC,$19.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+73a9def7-2c9d-457f-8ce4-215b0dba6cd6,DWAYNE BACON,"Layup - Jan 6 2021, Base Set (Series 2), ORL",Common,#/12000LE,$15.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+10357d57-4fab-497b-b220-423b77847b87,BEN SIMMONS,"Dunk - Dec 26 2020, Base Set (Series 2), PHI",Common,#/15000LE,$39.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4c80600a-cf34-4764-b137-241aceb1cc5c,JAMAL MURRAY,"3 Pointer - Jan 7 2021, Base Set (Series 2), DEN",Common,#/15000LE,$40.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+cf1de8f9-ceb8-40c3-82ee-422dc890d3ae,JORDAN CLARKSON,"Dunk - Dec 28 2020, Base Set (Series 2), UTA",Common,#/15000LE,$23.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+40ebbf73-582a-4e8c-bf6e-627aee3d6f83,CJ MCCOLLUM,"Dunk - Nov 10 2019, Metallic Gold LE (Series 1), POR",Rare,#/299LE,"$2,199.00"
https://www.nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+cdc95bed-ec19-422f-bae2-81c9c3667752,DE'ANDRE HUNTER,"Layup - Jan 26 2021, Rising Stars (Series 2), ATL",Rare,#/2021LE,$565.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c330b5bb-b6ab-4446-a1d3-8893163c8b3c,BAM ADEBAYO,"Dunk - Jan 4 2021, Base Set (Series 2), MIA",Common,#/15000LE,$36.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+813e4469-c150-4ded-b60f-02380ec71bc5,JIMMY BUTLER,"Steal - Sep 2 2020, Base Set (Series 1), MIA",Common,#/3286LE,$299.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+543a9cf6-4881-4e77-8a7e-ffcb740691db,TRAE YOUNG,"Layup - Jan 16 2021, Base Set (Series 2), ATL",Common,#/15000LE,$44.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8106b6dd-ce1a-435a-8b63-78a7d57c8252,DOMANTAS SABONIS,"Dunk - Dec 26 2020, Base Set (Series 2), IND",Common,#/15000LE,$28.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+81883ed8-b2a1-47fe-b120-e5ebe8b26a3f,P.J. TUCKER,"Layup - Nov 11 2019, Base Set (Series 1), HOU",Common,#/3999LE,$115.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1e514cfe-c6c9-46f4-bb0b-1b281d632488,KILLIAN HAYES,"Jump Shot - Dec 23 2020, Base Set (Series 2), DET",Common,#/4000LE,$301.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3f2d8410-bfe9-4fed-81c7-68c46ff19757,JAMYCHAL GREEN,"Dunk - Jan 3 2021, Base Set (Series 2), DEN",Common,#/15000LE,$12.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f2ff128f-99d4-491b-a77a-d6f96676b3a3,JOSH OKOGIE,"Assist - Jan 23 2021, Base Set (Series 2), MIN",Common,#/35000+CC,$8.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+2417cdad-452f-4b4f-83db-f5e17e5879e7,GARY HARRIS,"Dunk - Oct 31 2019, Metallic Gold LE (Series 1), DEN",Rare,#/299LE,$750.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+abd4da56-b32e-4b41-baac-728a147a6e73,JAYSON TATUM,"Handles - Nov 20 2019, Base Set (Series 1), BOS",Common,#/1428LE,"$1,690.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+58eed0b8-37db-45a0-abf8-0c5d2c2fb6a8,DONOVAN MITCHELL,"Jump Shot - Dec 28 2020, Base Set (Series 2), UTA",Common,#/15000LE,$37.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+2e21d0e2-5a39-41b2-88e9-7cd19504394f,JALEN BRUNSON,"3 Pointer - Dec 7 2019, Base Set (Series 1), DAL",Common,#/3999LE,$126.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6da6df23-b191-4422-b1b7-6f4bb92b2443,JARRETT ALLEN,"Dunk - Dec 30 2020, Base Set (Series 2), BKN",Common,#/5000LE,$88.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+665f3606-df2d-4a6e-85c1-17b74f02228e,CHRISTIAN WOOD,"Dunk - Dec 28 2020, Base Set (Series 2), HOU",Common,#/15000LE,$32.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e97d8f79-a17a-4cef-858f-f481ace3830d,DAMIAN LILLARD,"Handles - Jan 11 2021, Base Set (Series 2), POR",Common,#/15000LE,$60.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+561d167f-3e1f-4405-b676-a5001d5eebb2,CARMELO ANTHONY,"Jump Shot - Dec 30 2020, Base Set (Series 2), POR",Common,#/15000LE,$44.00
https://www.nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+9de27cfc-02b4-4884-a758-69dcfa61b6c3,JOSH HART,"Layup - Feb 23 2020, Early Adopters (Series 1), NOP",Common,#/1325LE,$359.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+4a0f8771-0d08-4cc4-ad30-5f8e0e001e8a,STEPH CURRY,"3 Pointer - Jan 8 2021, Metallic Gold LE (Series 2), GSW",Rare,#/499LE,"$5,500.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+53969395-987d-4de3-a47d-838d792025da,DAMIAN LILLARD,"Handles - Jan 20 2020, Base Set (Series 1), POR",Common,#/1500LE,$994.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d9fd7ded-6b53-4433-b7b3-059fd56ab6ed,RJ BARRETT,"Dunk - Dec 29 2020, Base Set (Series 2), NYK",Common,#/15000LE,$34.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+8207840b-d01b-42e1-aab8-9a1abc36f8a2,DONOVAN MITCHELL,"Layup - Dec 23 2020, Metallic Gold LE (Series 2), UTA",Rare,#/499LE,"$1,400.00"
https://www.nbatopshot.com/listings/p2p/d4712d31-9030-40de-b1a6-1fb9964348f3+2dc70202-2434-46b9-bbd5-078f966bd186,JAMAL MURRAY,"3 Pointer - Sep 22 2020, Western Conference Finals (Series 1), DEN",Rare,#/999LE,$850.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+fb990e87-2314-4616-ad16-5ee2a5350fd7,JOHN WALL,"Layup - Jan 26 2021, Cool Cats (Series 2), HOU",Common,#/10000LE,$100.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+ff3f472f-335e-41a1-9557-7c369793b9f0,HASSAN WHITESIDE,"Block - Jan 20 2020, Base Set (Series 1), POR",Common,#/3344LE,$114.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+8d3a2c69-e1fe-4074-86cd-64b3e012f1d4,TOBIAS HARRIS,"Dunk - Feb 11 2020, Base Set (Series 1), PHI",Common,#/3999LE,$168.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+62d7209a-4402-4345-a6b6-67e391920488,DRAYMOND GREEN,"Assist - Jan 4 2021, Base Set (Series 2), GSW",Common,#/15000LE,$28.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1a8f67f0-f393-4215-954e-c2224608b9df,CARIS LEVERT,"Layup - Jan 1 2021, Base Set (Series 2), BKN",Common,#/5000LE,$130.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+48fa13c5-c9fb-4846-b260-3c3b4b503039,SHAI GILGEOUS-ALEXANDER,"Handles - Oct 27 2019, Metallic Gold LE (Series 1), OKC",Rare,#/299LE,"$4,476.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7ed01d5c-ed27-4b1c-a55b-706c5a07a6df,NIKOLA JOKIĆ,"Dunk - Dec 25 2020, Base Set (Series 2), DEN",Common,#/15000LE,$57.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+5d4b8bba-6b24-44b9-912e-8b88f1937751,KEMBA WALKER,"Assist - Dec 11 2019, Base Set (Series 1), BOS",Common,#/1927LE,$374.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+207eaec1-a117-4efa-b981-32e536eb4713,CLINT CAPELA,"Dunk - Dec 28 2020, Base Set (Series 2), ATL",Common,#/12000LE,$33.00
https://www.nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+50d37688-7bae-4042-94fd-643af8190ed5,RUI HACHIMURA,"Dunk - Feb 14 2021, Rising Stars (Series 2), WAS",Rare,#/2021LE,$628.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+38c54fd5-594c-4435-ae9d-80f03aefbe8f,DEMARCUS COUSINS,"3 Pointer - Dec 31 2020, Base Set (Series 2), HOU",Common,#/15000LE,$16.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+53c5bb3e-bbd8-4660-b074-703692fe202e,DAMION LEE,"Assist - Dec 23 2019, Base Set (Series 1), GSW",Common,#/1500LE,$163.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+f7b639eb-486f-4fc2-b67c-8bea8b663431,BEN SIMMONS,"Layup - Dec 28 2019, Base Set (Series 1), PHI",Common,#/1359LE,$910.00
https://www.nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+a8525d8f-a7fd-4983-bbb4-959b4b498ddf,JAMES WISEMAN,"Dunk - Jan 14 2021, Rising Stars (Series 2), GSW",Rare,#/2021LE,"$1,495.00"
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+2e1dd520-1327-4eeb-b889-e572acb695e3,BEN SIMMONS,"Assist - Jan 4 2021, Metallic Gold LE (Series 2), PHI",Rare,#/499LE,$988.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+dfe7eb65-dd07-4037-9468-4172e288c76b,NERLENS NOEL,"Block - Dec 31 2020, Base Set (Series 2), NYK",Common,#/15000LE,$13.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+d41d9323-aab7-47d3-83ea-4871fcc72bb9,KYLE LOWRY,"3 Pointer - Jan 17 2020, Base Set (Series 1), TOR",Common,#/1532LE,$737.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+01265a5b-d918-4dd4-955e-c7bebc477549,MAXI KLEBER,"Dunk - Dec 3 2019, Base Set (Series 1), DAL",Common,#/3999LE,$135.00
